,season,Home,G.1,Visitor,G,playoffs
44836,2011,Pittsburgh Penguins,4.0,Calgary Flames,1.0,0
44837,2011,St. Louis Blues,1.0,Dallas Stars,2.0,0
44838,2011,Tampa Bay Lightning,3.0,Florida Panthers,4.0,0
44839,2011,Atlanta Thrashers,4.0,Boston Bruins,1.0,0
44840,2011,Detroit Red Wings,4.0,Columbus Blue Jackets,2.0,0
44841,2011,Washington Capitals,3.0,Carolina Hurricanes,2.0,0
44842,2011,Anaheim Ducks,2.0,Los Angeles Kings,0.0,0
44843,2011,Carolina Hurricanes,1.0,Dallas Stars,4.0,0
44844,2011,Calgary Flames,3.0,Minnesota Wild,0.0,0
44845,2011,New York Rangers,1.0,Pittsburgh Penguins,3.0,0
44846,2011,Ottawa Senators,1.0,Edmonton Oilers,4.0,0
44847,2011,Chicago Blackhawks,7.0,St. Louis Blues,5.0,0
44848,2011,Colorado Avalanche,2.0,Atlanta Thrashers,3.0,0
44849,2011,Nashville Predators,3.0,Phoenix Coyotes,0.0,0
44850,2011,San Jose Sharks,3.0,Detroit Red Wings,5.0,0
44851,2011,Toronto Maple Leafs,3.0,Tampa Bay Lightning,4.0,0
44852,2011,Anaheim Ducks,5.0,Florida Panthers,3.0,0
44853,2011,Columbus Blue Jackets,3.0,Nashville Predators,4.0,0
44854,2011,Calgary Flames,2.0,Vancouver Canucks,7.0,0
44855,2011,Minnesota Wild,2.0,Phoenix Coyotes,4.0,0
44856,2011,Montreal Canadiens,3.0,Edmonton Oilers,4.0,0
44857,2011,Philadelphia Flyers,0.0,Boston Bruins,3.0,0
44858,2011,St. Louis Blues,1.0,Washington Capitals,4.0,0
44859,2011,Boston Bruins,8.0,Tampa Bay Lightning,1.0,0
44860,2011,Dallas Stars,2.0,Washington Capitals,1.0,0
44861,2011,Los Angeles Kings,3.0,Florida Panthers,2.0,0
44862,2011,New Jersey Devils,1.0,Montreal Canadiens,5.0,0
44863,2011,New York Islanders,5.0,New York Rangers,6.0,0
44864,2011,Ottawa Senators,0.0,San Jose Sharks,4.0,0
44865,2011,Pittsburgh Penguins,3.0,Atlanta Thrashers,2.0,0
44866,2011,Toronto Maple Leafs,0.0,Edmonton Oilers,5.0,0
44867,2011,Anaheim Ducks,0.0,Detroit Red Wings,4.0,0
44868,2011,Buffalo Sabres,5.0,Columbus Blue Jackets,0.0,0
44869,2011,Carolina Hurricanes,2.0,Colorado Avalanche,1.0,0
44870,2011,Chicago Blackhawks,0.0,Vancouver Canucks,3.0,0
44871,2011,Minnesota Wild,2.0,Calgary Flames,3.0,0
44872,2011,New York Rangers,2.0,New York Islanders,0.0,0
44873,2011,Columbus Blue Jackets,2.0,Pittsburgh Penguins,7.0,0
44874,2011,Dallas Stars,4.0,Minnesota Wild,3.0,0
44875,2011,Edmonton Oilers,2.0,St. Louis Blues,1.0,0
44876,2011,Los Angeles Kings,3.0,Detroit Red Wings,2.0,0
44877,2011,Montreal Canadiens,3.0,San Jose Sharks,1.0,0
44878,2011,Nashville Predators,5.0,Carolina Hurricanes,2.0,0
44879,2011,Ottawa Senators,0.0,Buffalo Sabres,1.0,0
44880,2011,Philadelphia Flyers,5.0,New Jersey Devils,3.0,0
44881,2011,Phoenix Coyotes,1.0,Florida Panthers,2.0,0
44882,2011,Tampa Bay Lightning,6.0,Colorado Avalanche,5.0,0
44883,2011,Toronto Maple Leafs,3.0,Boston Bruins,2.0,0
44884,2011,Washington Capitals,1.0,Atlanta Thrashers,3.0,0
44885,2011,Anaheim Ducks,0.0,Phoenix Coyotes,3.0,0
44886,2011,Chicago Blackhawks,4.0,Calgary Flames,2.0,0
44887,2011,New York Islanders,2.0,Philadelphia Flyers,3.0,0
44888,2011,New York Rangers,1.0,Ottawa Senators,3.0,0
44889,2011,Vancouver Canucks,2.0,St. Louis Blues,3.0,0
44890,2011,Atlanta Thrashers,3.0,Nashville Predators,2.0,0
44891,2011,Columbus Blue Jackets,3.0,Dallas Stars,2.0,0
44892,2011,Detroit Red Wings,2.0,San Jose Sharks,5.0,0
44893,2011,Pittsburgh Penguins,2.0,New Jersey Devils,1.0,0
44894,2011,Washington Capitals,4.0,Toronto Maple Leafs,5.0,0
44895,2011,Boston Bruins,3.0,Buffalo Sabres,2.0,0
44896,2011,Calgary Flames,4.0,Tampa Bay Lightning,2.0,0
44897,2011,Edmonton Oilers,2.0,Anaheim Ducks,3.0,0
44898,2011,Florida Panthers,4.0,Colorado Avalanche,3.0,0
44899,2011,Montreal Canadiens,4.0,Ottawa Senators,1.0,0
44900,2011,Chicago Blackhawks,5.0,Dallas Stars,3.0,0
44901,2011,Detroit Red Wings,2.0,Nashville Predators,3.0,0
44902,2011,Philadelphia Flyers,4.0,San Jose Sharks,5.0,0
44903,2011,Pittsburgh Penguins,5.0,Toronto Maple Leafs,2.0,0
44904,2011,Vancouver Canucks,5.0,Anaheim Ducks,4.0,0
44905,2011,Boston Bruins,5.0,New York Islanders,2.0,0
44906,2011,Buffalo Sabres,6.0,San Jose Sharks,3.0,0
44907,2011,Los Angeles Kings,2.0,Calgary Flames,1.0,0
44908,2011,Ottawa Senators,3.0,New York Rangers,5.0,0
44909,2011,Phoenix Coyotes,2.0,Minnesota Wild,3.0,0
44910,2011,St. Louis Blues,4.0,Columbus Blue Jackets,1.0,0
44911,2011,Toronto Maple Leafs,1.0,Philadelphia Flyers,4.0,0
44912,2011,Washington Capitals,0.0,Florida Panthers,3.0,0
44913,2011,Anaheim Ducks,3.0,Calgary Flames,2.0,0
44914,2011,Atlanta Thrashers,2.0,Colorado Avalanche,4.0,0
44915,2011,Dallas Stars,2.0,Carolina Hurricanes,1.0,0
44916,2011,Detroit Red Wings,4.0,Montreal Canadiens,2.0,0
44917,2011,Edmonton Oilers,4.0,Tampa Bay Lightning,3.0,0
44918,2011,Ottawa Senators,3.0,New Jersey Devils,2.0,0
44919,2011,Boston Bruins,1.0,Philadelphia Flyers,2.0,0
44920,2011,Buffalo Sabres,2.0,Pittsburgh Penguins,5.0,0
44921,2011,Columbus Blue Jackets,3.0,New York Rangers,1.0,0
44922,2011,Los Angeles Kings,2.0,Minnesota Wild,3.0,0
44923,2011,New Jersey Devils,1.0,Detroit Red Wings,4.0,0
44924,2011,Nashville Predators,3.0,Florida Panthers,0.0,0
44925,2011,New York Islanders,4.0,Atlanta Thrashers,5.0,0
44926,2011,Phoenix Coyotes,5.0,Dallas Stars,2.0,0
44927,2011,San Jose Sharks,2.0,Chicago Blackhawks,1.0,0
44928,2011,St. Louis Blues,1.0,Carolina Hurricanes,2.0,0
44929,2011,Toronto Maple Leafs,3.0,Montreal Canadiens,1.0,0
44930,2011,Vancouver Canucks,4.0,Tampa Bay Lightning,5.0,0
44931,2011,Washington Capitals,2.0,Colorado Avalanche,3.0,0
44932,2011,Anaheim Ducks,6.0,Minnesota Wild,2.0,0
44933,2011,Edmonton Oilers,1.0,Vancouver Canucks,2.0,0
44934,2011,New York Rangers,7.0,Washington Capitals,0.0,0
44935,2011,Calgary Flames,3.0,Columbus Blue Jackets,2.0,0
44936,2011,Colorado Avalanche,7.0,Chicago Blackhawks,5.0,0
44937,2011,Detroit Red Wings,0.0,Los Angeles Kings,5.0,0
44938,2011,Nashville Predators,5.0,New York Islanders,0.0,0
44939,2011,Ottawa Senators,3.0,Atlanta Thrashers,4.0,0
44940,2011,San Jose Sharks,2.0,Dallas Stars,3.0,0
44941,2011,Edmonton Oilers,1.0,Toronto Maple Leafs,4.0,0
44942,2011,Philadelphia Flyers,3.0,Pittsburgh Penguins,2.0,0
44943,2011,Buffalo Sabres,3.0,Boston Bruins,2.0,0
44944,2011,Chicago Blackhawks,3.0,Colorado Avalanche,4.0,0
44945,2011,Detroit Red Wings,5.0,St. Louis Blues,2.0,0
44946,2011,Florida Panthers,3.0,Carolina Hurricanes,4.0,0
44947,2011,Montreal Canadiens,3.0,Philadelphia Flyers,5.0,0
44948,2011,New Jersey Devils,3.0,Phoenix Coyotes,0.0,0
44949,2011,Nashville Predators,3.0,San Jose Sharks,2.0,0
44950,2011,Pittsburgh Penguins,1.0,New York Rangers,4.0,0
44951,2011,Tampa Bay Lightning,2.0,Atlanta Thrashers,1.0,0
44952,2011,Vancouver Canucks,3.0,Columbus Blue Jackets,2.0,0
44953,2011,Washington Capitals,1.0,Anaheim Ducks,2.0,0
44954,2011,Atlanta Thrashers,2.0,Carolina Hurricanes,3.0,0
44955,2011,Calgary Flames,5.0,Toronto Maple Leafs,2.0,0
44956,2011,Dallas Stars,3.0,San Jose Sharks,4.0,0
44957,2011,Edmonton Oilers,6.0,Columbus Blue Jackets,3.0,0
44958,2011,Minnesota Wild,1.0,Ottawa Senators,3.0,0
44959,2011,Montreal Canadiens,4.0,Boston Bruins,3.0,0
44960,2011,New York Islanders,3.0,Anaheim Ducks,2.0,0
44961,2011,New York Rangers,4.0,Phoenix Coyotes,3.0,0
44962,2011,St. Louis Blues,6.0,Los Angeles Kings,4.0,0
44963,2011,Chicago Blackhawks,4.0,Detroit Red Wings,1.0,0
44964,2011,Colorado Avalanche,6.0,Ottawa Senators,5.0,0
44965,2011,Florida Panthers,6.0,Buffalo Sabres,2.0,0
44966,2011,New Jersey Devils,1.0,Nashville Predators,3.0,0
44967,2011,Atlanta Thrashers,7.0,New Jersey Devils,1.0,0
44968,2011,Boston Bruins,3.0,Washington Capitals,2.0,0
44969,2011,Carolina Hurricanes,4.0,Anaheim Ducks,2.0,0
44970,2011,Columbus Blue Jackets,1.0,Dallas Stars,2.0,0
44971,2011,Calgary Flames,1.0,Minnesota Wild,3.0,0
44972,2011,Nashville Predators,1.0,Los Angeles Kings,6.0,0
44973,2011,New York Islanders,3.0,Phoenix Coyotes,4.0,0
44974,2011,Philadelphia Flyers,4.0,New York Rangers,1.0,0
44975,2011,St. Louis Blues,1.0,San Jose Sharks,4.0,0
44976,2011,Tampa Bay Lightning,3.0,Buffalo Sabres,1.0,0
44977,2011,Vancouver Canucks,4.0,Toronto Maple Leafs,1.0,0
44978,2011,Chicago Blackhawks,3.0,Los Angeles Kings,2.0,0
44979,2011,Colorado Avalanche,3.0,Montreal Canadiens,2.0,0
44980,2011,Detroit Red Wings,3.0,Dallas Stars,4.0,0
44981,2011,Ottawa Senators,2.0,Washington Capitals,3.0,0
44982,2011,Boston Bruins,0.0,Anaheim Ducks,3.0,0
44983,2011,Minnesota Wild,4.0,Calgary Flames,1.0,0
44984,2011,Philadelphia Flyers,0.0,Florida Panthers,5.0,0
44985,2011,Pittsburgh Penguins,6.0,Phoenix Coyotes,1.0,0
44986,2011,St. Louis Blues,1.0,Vancouver Canucks,3.0,0
44987,2011,Tampa Bay Lightning,5.0,Carolina Hurricanes,1.0,0
44988,2011,Toronto Maple Leafs,3.0,Atlanta Thrashers,6.0,0
44989,2011,Atlanta Thrashers,2.0,St. Louis Blues,4.0,0
44990,2011,Buffalo Sabres,5.0,Anaheim Ducks,2.0,0
44991,2011,Columbus Blue Jackets,3.0,Calgary Flames,1.0,0
44992,2011,Colorado Avalanche,0.0,Los Angeles Kings,5.0,0
44993,2011,Dallas Stars,5.0,Montreal Canadiens,2.0,0
44994,2011,San Jose Sharks,2.0,Edmonton Oilers,1.0,0
44995,2011,Washington Capitals,5.0,New Jersey Devils,1.0,0
44996,2011,Chicago Blackhawks,4.0,Nashville Predators,1.0,0
44997,2011,Detroit Red Wings,5.0,Vancouver Canucks,4.0,0
44998,2011,New York Islanders,2.0,Tampa Bay Lightning,1.0,0
44999,2011,Pittsburgh Penguins,5.0,Florida Panthers,2.0,0
45000,2011,Boston Bruins,4.0,Atlanta Thrashers,1.0,0
45001,2011,Buffalo Sabres,3.0,Florida Panthers,4.0,0
45002,2011,Carolina Hurricanes,2.0,Montreal Canadiens,3.0,0
45003,2011,Columbus Blue Jackets,3.0,Vancouver Canucks,7.0,0
45004,2011,Colorado Avalanche,1.0,Minnesota Wild,3.0,0
45005,2011,Dallas Stars,2.0,Calgary Flames,3.0,0
45006,2011,Los Angeles Kings,3.0,Edmonton Oilers,2.0,0
45007,2011,New Jersey Devils,1.0,New York Islanders,5.0,0
45008,2011,Nashville Predators,1.0,Ottawa Senators,2.0,0
45009,2011,New York Rangers,3.0,Tampa Bay Lightning,4.0,0
45010,2011,San Jose Sharks,4.0,Phoenix Coyotes,1.0,0
45011,2011,St. Louis Blues,4.0,Detroit Red Wings,3.0,0
45012,2011,Washington Capitals,2.0,Pittsburgh Penguins,3.0,0
45013,2011,Atlanta Thrashers,2.0,Tampa Bay Lightning,3.0,0
45014,2011,Carolina Hurricanes,2.0,Washington Capitals,3.0,0
45015,2011,Chicago Blackhawks,4.0,Columbus Blue Jackets,1.0,0
45016,2011,Dallas Stars,0.0,Phoenix Coyotes,1.0,0
45017,2011,Los Angeles Kings,4.0,Anaheim Ducks,1.0,0
45018,2011,Minnesota Wild,1.0,Detroit Red Wings,4.0,0
45019,2011,New Jersey Devils,1.0,Toronto Maple Leafs,4.0,0
45020,2011,New York Islanders,4.0,Montreal Canadiens,1.0,0
45021,2011,Ottawa Senators,3.0,Pittsburgh Penguins,1.0,0
45022,2011,St. Louis Blues,2.0,Nashville Predators,0.0,0
45023,2011,Vancouver Canucks,3.0,Edmonton Oilers,2.0,0
45024,2011,Columbus Blue Jackets,4.0,Minnesota Wild,3.0,0
45025,2011,Calgary Flames,5.0,Buffalo Sabres,2.0,0
45026,2011,Colorado Avalanche,3.0,Detroit Red Wings,4.0,0
45027,2011,Florida Panthers,2.0,Boston Bruins,3.0,0
45028,2011,New York Rangers,7.0,New York Islanders,2.0,0
45029,2011,San Jose Sharks,0.0,Los Angeles Kings,4.0,0
45030,2011,Edmonton Oilers,2.0,Buffalo Sabres,4.0,0
45031,2011,Nashville Predators,2.0,Dallas Stars,4.0,0
45032,2011,Phoenix Coyotes,1.0,Anaheim Ducks,3.0,0
45033,2011,Pittsburgh Penguins,6.0,Atlanta Thrashers,3.0,0
45034,2011,St. Louis Blues,3.0,Chicago Blackhawks,1.0,0
45035,2011,Tampa Bay Lightning,3.0,Boston Bruins,4.0,0
45036,2011,Toronto Maple Leafs,3.0,Carolina Hurricanes,4.0,0
45037,2011,Vancouver Canucks,6.0,Philadelphia Flyers,2.0,0
45038,2011,Washington Capitals,3.0,Montreal Canadiens,0.0,0
45039,2011,Dallas Stars,3.0,Detroit Red Wings,7.0,0
45040,2011,Minnesota Wild,5.0,San Jose Sharks,3.0,0
45041,2011,New Jersey Devils,1.0,New York Rangers,3.0,0
45042,2011,New York Islanders,2.0,Pittsburgh Penguins,1.0,0
45043,2011,Ottawa Senators,0.0,Carolina Hurricanes,4.0,0
45044,2011,Phoenix Coyotes,6.0,Los Angeles Kings,3.0,0
45045,2011,Atlanta Thrashers,3.0,Boston Bruins,2.0,0
45046,2011,Chicago Blackhawks,3.0,San Jose Sharks,5.0,0
45047,2011,Edmonton Oilers,3.0,Colorado Avalanche,4.0,0
45048,2011,Los Angeles Kings,4.0,Philadelphia Flyers,7.0,0
45049,2011,Tampa Bay Lightning,4.0,Montreal Canadiens,1.0,0
45050,2011,Toronto Maple Leafs,2.0,Columbus Blue Jackets,3.0,0
45051,2011,Anaheim Ducks,5.0,Philadelphia Flyers,2.0,0
45052,2011,Columbus Blue Jackets,4.0,Ottawa Senators,3.0,0
45053,2011,Calgary Flames,3.0,Colorado Avalanche,2.0,0
45054,2011,Dallas Stars,1.0,Vancouver Canucks,4.0,0
45055,2011,Detroit Red Wings,3.0,New York Islanders,4.0,0
45056,2011,Florida Panthers,2.0,Montreal Canadiens,3.0,0
45057,2011,Minnesota Wild,1.0,Nashville Predators,4.0,0
45058,2011,New Jersey Devils,3.0,Atlanta Thrashers,1.0,0
45059,2011,St. Louis Blues,4.0,Phoenix Coyotes,3.0,0
45060,2011,Buffalo Sabres,7.0,Boston Bruins,6.0,0
45061,2011,Carolina Hurricanes,6.0,New Jersey Devils,3.0,0
45062,2011,Edmonton Oilers,1.0,Calgary Flames,2.0,0
45063,2011,Los Angeles Kings,0.0,San Jose Sharks,1.0,0
45064,2011,Ottawa Senators,1.0,Toronto Maple Leafs,5.0,0
45065,2011,Pittsburgh Penguins,1.0,Washington Capitals,3.0,0
45066,2011,Tampa Bay Lightning,2.0,New York Rangers,1.0,0
45067,2011,Anaheim Ducks,2.0,Chicago Blackhawks,1.0,0
45068,2011,Colorado Avalanche,1.0,Vancouver Canucks,2.0,0
45069,2011,Detroit Red Wings,2.0,Philadelphia Flyers,3.0,0
45070,2011,Florida Panthers,3.0,New York Rangers,0.0,0
45071,2011,Minnesota Wild,6.0,Phoenix Coyotes,5.0,0
45072,2011,Montreal Canadiens,3.0,Atlanta Thrashers,4.0,0
45073,2011,Nashville Predators,4.0,Columbus Blue Jackets,1.0,0
45074,2011,St. Louis Blues,2.0,Dallas Stars,4.0,0
45075,2011,Carolina Hurricanes,3.0,Florida Panthers,4.0,0
45076,2011,Calgary Flames,2.0,New York Islanders,5.0,0
45077,2011,Los Angeles Kings,3.0,Chicago Blackhawks,4.0,0
45078,2011,San Jose Sharks,3.0,Vancouver Canucks,4.0,0
45079,2011,Toronto Maple Leafs,1.0,Boston Bruins,2.0,0
45080,2011,Colorado Avalanche,4.0,Buffalo Sabres,3.0,0
45081,2011,Edmonton Oilers,3.0,Detroit Red Wings,5.0,0
45082,2011,New Jersey Devils,1.0,Minnesota Wild,2.0,0
45083,2011,Phoenix Coyotes,4.0,Columbus Blue Jackets,2.0,0
45084,2011,Washington Capitals,0.0,Tampa Bay Lightning,1.0,0
45085,2011,Anaheim Ducks,1.0,Nashville Predators,4.0,0
45086,2011,Chicago Blackhawks,2.0,Dallas Stars,4.0,0
45087,2011,Florida Panthers,2.0,Atlanta Thrashers,3.0,0
45088,2011,New York Rangers,2.0,Carolina Hurricanes,1.0,0
45089,2011,Pittsburgh Penguins,8.0,Tampa Bay Lightning,1.0,0
45090,2011,Vancouver Canucks,3.0,Calgary Flames,1.0,0
45091,2011,Boston Bruins,1.0,Minnesota Wild,3.0,0
45092,2011,Colorado Avalanche,0.0,Phoenix Coyotes,2.0,0
45093,2011,Edmonton Oilers,2.0,New York Islanders,1.0,0
45094,2011,Los Angeles Kings,2.0,Nashville Predators,5.0,0
45095,2011,Montreal Canadiens,2.0,Pittsburgh Penguins,1.0,0
45096,2011,New Jersey Devils,2.0,Philadelphia Flyers,4.0,0
45097,2011,San Jose Sharks,0.0,Buffalo Sabres,3.0,0
45098,2011,Toronto Maple Leafs,6.0,St. Louis Blues,5.0,0
45099,2011,Anaheim Ducks,6.0,Columbus Blue Jackets,0.0,0
45100,2011,Atlanta Thrashers,3.0,Toronto Maple Leafs,9.0,0
45101,2011,Calgary Flames,4.0,Detroit Red Wings,5.0,0
45102,2011,Chicago Blackhawks,3.0,Ottawa Senators,2.0,0
45103,2011,Dallas Stars,2.0,New York Rangers,3.0,0
45104,2011,Florida Panthers,3.0,Carolina Hurricanes,5.0,0
45105,2011,Vancouver Canucks,6.0,Edmonton Oilers,1.0,0
45106,2011,Colorado Avalanche,3.0,New York Islanders,4.0,0
45107,2011,Los Angeles Kings,6.0,Columbus Blue Jackets,4.0,0
45108,2011,Montreal Canadiens,3.0,Boston Bruins,2.0,0
45109,2011,Ottawa Senators,1.0,Tampa Bay Lightning,2.0,0
45110,2011,Philadelphia Flyers,2.0,New Jersey Devils,1.0,0
45111,2011,Phoenix Coyotes,1.0,Buffalo Sabres,2.0,0
45112,2011,Pittsburgh Penguins,0.0,Minnesota Wild,4.0,0
45113,2011,San Jose Sharks,1.0,Nashville Predators,2.0,0
45114,2011,St. Louis Blues,1.0,New York Rangers,2.0,0
45115,2011,Vancouver Canucks,1.0,Detroit Red Wings,2.0,0
45116,2011,Washington Capitals,3.0,Florida Panthers,2.0,0
45117,2011,Anaheim Ducks,1.0,San Jose Sharks,0.0,0
45118,2011,Carolina Hurricanes,4.0,Atlanta Thrashers,3.0,0
45119,2011,Chicago Blackhawks,5.0,New York Islanders,0.0,0
45120,2011,Minnesota Wild,0.0,Dallas Stars,4.0,0
45121,2011,New Jersey Devils,6.0,Tampa Bay Lightning,3.0,0
45122,2011,Colorado Avalanche,5.0,Detroit Red Wings,4.0,0
45123,2011,Los Angeles Kings,2.0,Toronto Maple Leafs,3.0,0
45124,2011,Pittsburgh Penguins,2.0,Boston Bruins,4.0,0
45125,2011,St. Louis Blues,3.0,Phoenix Coyotes,4.0,0
45126,2011,Boston Bruins,6.0,Ottawa Senators,0.0,0
45127,2011,Buffalo Sabres,2.0,Philadelphia Flyers,5.0,0
45128,2011,Carolina Hurricanes,6.0,Calgary Flames,5.0,0
45129,2011,Columbus Blue Jackets,3.0,Phoenix Coyotes,4.0,0
45130,2011,Dallas Stars,3.0,Edmonton Oilers,2.0,0
45131,2011,Florida Panthers,4.0,Washington Capitals,3.0,0
45132,2011,Nashville Predators,5.0,Minnesota Wild,1.0,0
45133,2011,New York Islanders,3.0,Vancouver Canucks,4.0,0
45134,2011,New York Rangers,1.0,Montreal Canadiens,2.0,0
45135,2011,San Jose Sharks,2.0,Toronto Maple Leafs,4.0,0
45136,2011,Anaheim Ducks,7.0,St. Louis Blues,4.0,0
45137,2011,Chicago Blackhawks,4.0,Colorado Avalanche,0.0,0
45138,2011,Montreal Canadiens,2.0,Pittsburgh Penguins,5.0,0
45139,2011,Tampa Bay Lightning,3.0,Washington Capitals,0.0,0
45140,2011,Boston Bruins,7.0,Philadelphia Flyers,5.0,0
45141,2011,Buffalo Sabres,3.0,Carolina Hurricanes,2.0,0
45142,2011,Florida Panthers,3.0,Nashville Predators,2.0,0
45143,2011,Los Angeles Kings,1.0,St. Louis Blues,3.0,0
45144,2011,New York Islanders,4.0,Ottawa Senators,6.0,0
45145,2011,New York Rangers,1.0,Vancouver Canucks,0.0,0
45146,2011,Phoenix Coyotes,5.0,Toronto Maple Leafs,1.0,0
45147,2011,San Jose Sharks,2.0,Edmonton Oilers,5.0,0
45148,2011,Atlanta Thrashers,2.0,Philadelphia Flyers,5.0,0
45149,2011,Columbus Blue Jackets,3.0,Detroit Red Wings,2.0,0
45150,2011,Minnesota Wild,1.0,Colorado Avalanche,4.0,0
45151,2011,Ottawa Senators,2.0,Calgary Flames,3.0,0
45152,2011,Tampa Bay Lightning,2.0,New Jersey Devils,5.0,0
45153,2011,Washington Capitals,2.0,Vancouver Canucks,4.0,0
45154,2011,Boston Bruins,2.0,Pittsburgh Penguins,3.0,0
45155,2011,Carolina Hurricanes,6.0,Tampa Bay Lightning,4.0,0
45156,2011,Dallas Stars,6.0,Atlanta Thrashers,1.0,0
45157,2011,Detroit Red Wings,6.0,Columbus Blue Jackets,5.0,0
45158,2011,Florida Panthers,3.0,New Jersey Devils,2.0,0
45159,2011,Los Angeles Kings,5.0,Edmonton Oilers,2.0,0
45160,2011,Montreal Canadiens,3.0,New York Rangers,2.0,0
45161,2011,Nashville Predators,3.0,Chicago Blackhawks,2.0,0
45162,2011,New York Islanders,5.0,Buffalo Sabres,3.0,0
45163,2011,Phoenix Coyotes,6.0,Anaheim Ducks,2.0,0
45164,2011,San Jose Sharks,4.0,St. Louis Blues,2.0,0
45165,2011,Toronto Maple Leafs,1.0,Calgary Flames,2.0,0
45166,2011,Anaheim Ducks,3.0,Edmonton Oilers,2.0,0
45167,2011,Chicago Blackhawks,6.0,Nashville Predators,3.0,0
45168,2011,Minnesota Wild,4.0,Vancouver Canucks,0.0,0
45169,2011,New York Rangers,2.0,Philadelphia Flyers,3.0,0
45170,2011,Washington Capitals,3.0,Ottawa Senators,1.0,0
45171,2011,Boston Bruins,7.0,Carolina Hurricanes,0.0,0
45172,2011,Dallas Stars,2.0,Los Angeles Kings,1.0,0
45173,2011,Florida Panthers,2.0,Atlanta Thrashers,3.0,0
45174,2011,Montreal Canadiens,5.0,Calgary Flames,4.0,0
45175,2011,New York Islanders,2.0,New Jersey Devils,5.0,0
45176,2011,Phoenix Coyotes,2.0,San Jose Sharks,4.0,0
45177,2011,Buffalo Sabres,2.0,Montreal Canadiens,1.0,0
45178,2011,Carolina Hurricanes,2.0,Boston Bruins,3.0,0
45179,2011,Colorado Avalanche,4.0,Vancouver Canucks,3.0,0
45180,2011,Edmonton Oilers,1.0,Minnesota Wild,4.0,0
45181,2011,Ottawa Senators,1.0,Anaheim Ducks,2.0,0
45182,2011,Philadelphia Flyers,3.0,Washington Capitals,2.0,0
45183,2011,Phoenix Coyotes,2.0,Nashville Predators,5.0,0
45184,2011,Pittsburgh Penguins,4.0,Detroit Red Wings,1.0,0
45185,2011,St. Louis Blues,2.0,Los Angeles Kings,1.0,0
45186,2011,Tampa Bay Lightning,3.0,Columbus Blue Jackets,2.0,0
45187,2011,Calgary Flames,0.0,Minnesota Wild,6.0,0
45188,2011,Florida Panthers,2.0,Columbus Blue Jackets,3.0,0
45189,2011,New York Rangers,7.0,Toronto Maple Leafs,0.0,0
45190,2011,Atlanta Thrashers,2.0,Tampa Bay Lightning,3.0,0
45191,2011,Boston Bruins,2.0,Buffalo Sabres,4.0,0
45192,2011,Carolina Hurricanes,4.0,New York Rangers,1.0,0
45193,2011,Colorado Avalanche,1.0,Nashville Predators,5.0,0
45194,2011,Edmonton Oilers,2.0,Dallas Stars,4.0,0
45195,2011,Los Angeles Kings,0.0,Phoenix Coyotes,2.0,0
45196,2011,New Jersey Devils,2.0,Pittsburgh Penguins,0.0,0
45197,2011,New York Islanders,1.0,Washington Capitals,2.0,0
45198,2011,Philadelphia Flyers,6.0,Ottawa Senators,2.0,0
45199,2011,St. Louis Blues,3.0,Detroit Red Wings,4.0,0
45200,2011,Toronto Maple Leafs,5.0,Anaheim Ducks,2.0,0
45201,2011,Vancouver Canucks,1.0,San Jose Sharks,2.0,0
45202,2011,Buffalo Sabres,2.0,New York Islanders,5.0,0
45203,2011,Calgary Flames,7.0,Dallas Stars,4.0,0
45204,2011,Florida Panthers,1.0,Tampa Bay Lightning,2.0,0
45205,2011,Ottawa Senators,1.0,Montreal Canadiens,7.0,0
45206,2011,Atlanta Thrashers,2.0,New York Rangers,3.0,0
45207,2011,Colorado Avalanche,2.0,Boston Bruins,6.0,0
45208,2011,Detroit Red Wings,1.0,Chicago Blackhawks,4.0,0
45209,2011,Montreal Canadiens,3.0,Anaheim Ducks,4.0,0
45210,2011,Philadelphia Flyers,1.0,New Jersey Devils,3.0,0
45211,2011,Phoenix Coyotes,3.0,Los Angeles Kings,4.0,0
45212,2011,Pittsburgh Penguins,3.0,Carolina Hurricanes,2.0,0
45213,2011,San Jose Sharks,4.0,Minnesota Wild,3.0,0
45214,2011,St. Louis Blues,2.0,Columbus Blue Jackets,5.0,0
45215,2011,Toronto Maple Leafs,1.0,Washington Capitals,4.0,0
45216,2011,Vancouver Canucks,3.0,Calgary Flames,4.0,0
45217,2011,Chicago Blackhawks,1.0,Philadelphia Flyers,4.0,0
45218,2011,Edmonton Oilers,2.0,Nashville Predators,3.0,0
45219,2011,New Jersey Devils,5.0,Florida Panthers,2.0,0
45220,2011,New York Islanders,3.0,Buffalo Sabres,5.0,0
45221,2011,Tampa Bay Lightning,7.0,Atlanta Thrashers,1.0,0
45222,2011,Carolina Hurricanes,6.0,Toronto Maple Leafs,4.0,0
45223,2011,Calgary Flames,3.0,Nashville Predators,1.0,0
45224,2011,Colorado Avalanche,4.0,St. Louis Blues,3.0,0
45225,2011,Los Angeles Kings,2.0,Boston Bruins,0.0,0
45226,2011,Vancouver Canucks,7.0,Dallas Stars,1.0,0
45227,2011,Washington Capitals,1.0,New York Rangers,2.0,0
45228,2011,Columbus Blue Jackets,2.0,Anaheim Ducks,3.0,0
45229,2011,Chicago Blackhawks,2.0,Minnesota Wild,4.0,0
45230,2011,New York Rangers,3.0,Florida Panthers,4.0,0
